NoOfExternalRef,LineOfCode,NoOfSelfRef,NoOfImage,NoOfJS,HasSocialNet,NoOfCSS,HasCopyrightInfo,IsHTTPS,LargestLineLength,HasDescription,DegitRatioInURL,NoOfDegitsInURL,NoOfOtherSpecialCharsInURL,URLLength,label,TLD
1,4.0,0,1,1,0,1,0,1.0,42041.0,0,0.1,15.0,8.0,104.0,0,io
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.179861111,7.0,2.0,27.0,0,ru
0,2.0,0,0,0,0,0,0,0.0,39.0,0,0.0,0.0,2.0,31.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.186805556,7.0,2.0,26.0,0,ru
18,227.0,16,14,6,0,2,0,1.0,644.0,1,0.038,2.0,6.0,53.0,0,ru
1,8.0,0,1,0,0,1,0,0.0,5850.0,0,0.03,1.0,4.0,33.0,0,dev
0,11.0,0,0,0,0,0,0,1.0,126.0,0,0.251388889,17.0,2.0,47.0,0,com
1,11.0,0,0,0,0,0,0,0.0,79.0,0,0.0,0.0,3.0,41.0,0,ee
2,198.0,0,0,0,0,0,0,0.0,869.0,0,0.0,0.0,4.0,47.0,0,co
1,180.0,0,2,1,0,0,0,1.0,145.0,0,0.0,0.0,4.0,51.0,0,org
0,2.0,0,0,0,0,0,0,0.0,36.0,0,0.0,0.0,1.0,28.0,0,ru
1,13.0,1,0,0,0,0,0,0.0,119.0,0,0.071527778,4.0,2.0,39.0,0,com
0,148.0,0,0,2,0,0,0,0.0,175.0,0,0.0,0.0,1.0,27.0,0,com
15,153.0,14,11,3,0,2,0,1.0,3577.0,0,0.08125,7.0,4.0,60.0,0,com
0,2.0,0,0,0,0,0,0,0.0,29.0,0,0.0,0.0,1.0,20.0,0,com
0,2.0,0,0,0,0,0,0,1.0,134.0,0,0.115972222,21.0,8.0,126.0,0,cloud
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.290277778,23.0,7.0,55.0,0,co
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.04,1.0,1.0,25.0,0,com
0,3.0,0,0,0,0,0,0,1.0,60.0,0,0.0,0.0,2.0,35.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.086,3.0,4.0,35.0,0,io
0,14.0,0,0,2,0,0,0,0.0,712.0,1,0.0,0.0,1.0,21.0,0,com
1,2.0,0,0,0,0,0,0,1.0,152.0,0,0.16,8.0,6.0,50.0,0,dev
0,4.0,0,0,0,0,0,0,1.0,796471.0,0,0.075,9.0,4.0,83.0,0,link
4,83.0,0,2,1,0,2,0,1.0,172.0,0,0.249305556,14.0,3.0,39.0,0,com
1,13.0,0,0,0,0,0,0,1.0,117.0,0,0.115972222,6.0,5.0,36.0,0,site
1,2.0,0,0,0,0,0,0,1.0,173.0,0,0.213888889,16.0,7.0,52.0,0,dev
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,3.0,34.0,0,io
1,17.0,1,0,0,0,0,0,0.0,385.0,0,0.0,0.0,2.0,28.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.0,0.0,2.0,36.0,0,com
1,2.0,1,0,1,0,0,0,0.0,833.0,0,0.095833333,4.0,2.0,29.0,0,com
0,66.0,2,0,2,0,2,0,1.0,3018.0,1,0.0,0.0,3.0,27.0,0,dev
1,128.0,0,1,3,0,2,0,0.0,253.0,0,0.222916667,35.0,12.0,109.0,0,net
0,2.0,0,0,0,0,0,0,0.0,131.0,0,0.0,0.0,3.0,58.0,0,com
1,9.0,1,0,0,0,0,0,0.0,106.0,0,0.0,0.0,2.0,29.0,0,ke
0,2.0,0,0,0,0,0,0,0.0,33.0,0,0.0,0.0,1.0,24.0,0,info
0,3.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,1.0,21.0,0,com
0,9.0,0,0,0,0,0,0,0.0,67.0,0,0.0,0.0,8.0,58.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.097,3.0,3.0,31.0,0,app
0,2.0,0,0,0,0,0,0,1.0,120.0,0,0.089,10.0,4.0,112.0,0,info
0,2.0,0,0,0,0,0,0,0.0,36.0,0,0.0,0.0,2.0,27.0,0,org
2,110.0,1,0,2,0,1,0,1.0,89781.0,0,0.097,3.0,2.0,31.0,0,com
0,35.0,0,0,1,0,0,0,1.0,126.0,0,0.0,0.0,2.0,20.0,0,com
0,2.0,0,0,0,0,0,0,0.0,51.0,0,0.071,3.0,4.0,42.0,0,app
1,25.0,0,0,1,0,1,1,0.0,166975.0,0,0.0,0.0,1.0,19.0,0,tech
0,12.0,0,0,0,0,0,0,0.0,113.0,0,0.0,0.0,5.0,39.0,0,top
0,3.0,0,0,0,0,0,0,0.0,43.0,0,0.029,1.0,2.0,34.0,0,com
1,9.0,1,0,0,0,0,0,1.0,139.0,0,0.0,0.0,5.0,88.0,0,my
2,79.0,2,0,3,0,2,0,1.0,34357.0,0,0.0,0.0,4.0,39.0,0,com
0,14.0,0,0,0,0,0,0,0.0,34.0,0,0.0,0.0,1.0,25.0,0,com
1,49.0,0,1,0,0,0,1,1.0,218.0,0,0.0,0.0,3.0,40.0,0,com
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.12,3.0,2.0,25.0,0,com
0,2.0,0,0,0,0,0,0,0.0,39.0,0,0.0,0.0,2.0,31.0,0,top
4,119.0,1,2,0,0,2,1,0.0,320.0,0,0.0,0.0,1.0,24.0,0,com
0,2.0,0,0,0,0,0,0,0.0,32.0,0,0.0,0.0,2.0,23.0,0,net
1,5.0,0,0,0,0,0,0,0.0,92.0,0,0.01,2.0,2.0,20.0,0,ly
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.062,2.0,3.0,32.0,0,com
2,8.0,2,1,2,0,1,1,1.0,36787.0,0,0.066,11.0,12.0,167.0,0,com
0,9.0,0,0,0,0,0,0,0.0,62.0,0,0.120138889,9.0,8.0,52.0,0,page
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.08,2.0,3.0,25.0,0,app
0,2.0,0,0,0,0,0,0,0.0,66.0,0,0.182638889,15.0,6.0,57.0,0,ru
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,22.0,0,com
0,2.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,3.0,30.0,0,mx
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,2.0,30.0,0,org
0,129.0,3,1,1,0,0,0,1.0,368.0,0,0.043,1.0,2.0,23.0,0,com
0,40.0,0,0,0,0,0,0,0.0,112.0,0,0.0,0.0,6.0,51.0,0,top
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.067,3.0,3.0,45.0,0,com
0,9.0,0,0,0,0,0,0,0.0,38.0,0,0.189583333,6.0,3.0,22.0,0,ru
0,2.0,0,0,0,0,0,0,1.0,102.0,0,0.096,9.0,5.0,94.0,0,cloud
4,173.0,1,19,9,0,3,1,1.0,18947.0,0,0.126388889,6.0,3.0,33.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,23.0,0,com
0,2.0,0,0,0,0,0,0,0.0,30.0,0,0.0,0.0,1.0,21.0,0,info
0,15.0,0,0,0,0,0,0,0.0,155.0,0,0.0,0.0,1.0,26.0,0,com
0,2.0,0,0,0,0,0,0,0.0,479.0,0,0.0,0.0,1.0,24.0,0,com
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.0,0.0,1.0,24.0,0,online
1,49.0,0,0,2,0,0,0,0.0,753.0,0,0.0,0.0,1.0,21.0,0,com
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,2.0,21.0,0,com
0,2.0,0,0,0,0,0,0,0.0,25.0,0,0.0,0.0,1.0,17.0,0,com
0,44.0,0,0,1,0,0,0,1.0,117.0,0,0.0,0.0,8.0,56.0,0,com
6,86.0,4,0,0,0,0,0,1.0,88255.0,1,0.073611111,9.0,5.0,85.0,0,com
0,129.0,3,1,1,0,0,0,1.0,368.0,0,0.0,0.0,3.0,28.0,0,com
3,160.0,0,2,7,0,2,1,1.0,65095.0,0,0.04,24.0,5.0,60.0,0,dev
1,33.0,1,0,1,0,1,0,1.0,650.0,0,0.0,0.0,3.0,26.0,0,com
0,2.0,0,0,0,0,0,0,0.0,57.0,0,0.115972222,8.0,6.0,48.0,0,lr
1,447.0,0,1,2,0,0,0,1.0,21293.0,0,0.12,10.0,4.0,83.0,0,link
0,2.0,0,0,0,0,0,0,1.0,32.0,0,0.0,0.0,1.0,22.0,0,com
0,2.0,0,0,0,0,0,0,1.0,92.0,0,0.0,0.0,8.0,84.0,0,de
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,37.0,0,com
0,20.0,0,0,0,0,0,0,0.0,212.0,0,0.0,0.0,2.0,24.0,0,ml
2,8.0,2,1,2,0,1,1,1.0,36929.0,0,0.079166667,19.0,11.0,167.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,3.0,29.0,0,ru
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.0,0.0,1.0,25.0,0,ru
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,25.0,0,com
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,1.0,22.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.033,1.0,2.0,30.0,0,com
5,55.0,0,2,0,0,3,0,0.0,558.0,0,0.0,0.0,3.0,24.0,0,ua
0,35.0,0,0,1,0,0,0,1.0,126.0,0,0.0,0.0,3.0,34.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.038,1.0,3.0,26.0,0,app
0,16.0,0,0,0,0,0,0,1.0,200.0,0,0.042,1.0,2.0,24.0,0,top
2,82.0,1,1,0,0,1,0,1.0,155.0,0,0.071,5.0,5.0,70.0,0,me
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,25.0,0,com
0,24.0,5,0,2,0,2,0,1.0,122.0,1,0.0,0.0,2.0,29.0,0,sh
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.0,0.0,3.0,26.0,0,site
0,11.0,0,0,0,0,0,0,1.0,85.0,0,0.0,0.0,5.0,46.0,0,au
2,46.0,2,0,0,0,1,0,1.0,138.0,0,0.077,2.0,2.0,26.0,0,dev
0,14.0,0,0,2,0,0,0,0.0,627.0,1,0.0,0.0,1.0,21.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,15.0,0,cx
1,4.0,0,0,0,0,0,0,0.0,207.0,0,0.0,0.0,1.0,30.0,0,mobi
1,106.0,1,0,0,0,1,0,1.0,2479.0,0,0.022,1.0,8.0,46.0,0,com
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.091,2.0,1.0,22.0,0,com
1,4.0,1,0,0,0,0,0,0.0,61.0,0,0.02,4.0,1.0,20.0,0,net
0,2.0,0,0,0,0,0,0,0.0,32.0,0,0.0,0.0,2.0,23.0,0,com
0,9.0,0,0,0,0,0,0,0.0,42.0,0,0.0,0.0,1.0,27.0,0,com
0,20.0,0,0,0,0,0,0,0.0,212.0,0,0.0,0.0,2.0,24.0,0,gq
0,12.0,0,0,0,0,0,0,0.0,155.0,0,0.080555556,17.0,12.0,147.0,0,com
9,87.0,0,3,0,0,1,0,0.0,143.0,0,0.043,1.0,3.0,23.0,0,ml
1,11.0,0,0,0,0,0,0,0.0,91.0,0,0.0,0.0,3.0,47.0,0,sn
0,4.0,0,0,0,0,0,0,0.0,137.0,0,0.0,0.0,2.0,33.0,0,com
4,173.0,1,19,9,0,3,0,1.0,18200.0,0,0.106944444,6.0,3.0,39.0,0,com
0,299.0,0,1,0,0,5,0,1.0,252.0,0,0.093,5.0,8.0,54.0,0,com
1,20.0,0,0,0,0,0,0,1.0,58.0,0,0.0,0.0,3.0,27.0,0,app
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,21.0,0,com
4,83.0,0,2,1,0,2,0,1.0,172.0,0,0.039,2.0,5.0,51.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,18.0,0,ru
1,11.0,1,0,0,0,0,0,0.0,69.0,0,0.0,0.0,2.0,18.0,0,com
0,11.0,0,0,0,0,0,0,0.0,85.0,0,0.0,0.0,5.0,46.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,2.0,23.0,0,com
1,13.0,1,0,0,0,0,0,0.0,119.0,0,0.213888889,12.0,4.0,39.0,0,com
0,3.0,0,0,0,0,0,0,1.0,300924.0,0,0.089,8.0,5.0,90.0,0,link
0,10.0,0,0,0,0,0,0,0.0,48.0,0,0.184027778,9.0,6.0,34.0,0,78
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.015,1.0,7.0,65.0,0,co
1,13.0,0,0,0,0,0,0,1.0,101.0,0,0.126388889,6.0,3.0,33.0,0,com
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.134722222,6.0,3.0,31.0,0,site
0,2.0,0,0,0,0,0,0,0.0,42.0,0,0.0,0.0,1.0,33.0,0,com
1,9.0,1,0,0,0,0,0,0.0,77.0,0,0.0,0.0,2.0,24.0,0,br
0,2.0,0,0,0,0,0,0,0.0,35.0,0,0.0,0.0,1.0,26.0,0,com
1,98.0,0,0,1,0,0,0,1.0,131.0,0,0.05,16.0,1.0,32.0,0,com
1,9.0,1,0,0,0,0,0,1.0,101.0,0,0.34,17.0,5.0,50.0,0,ru
3,141.0,0,4,0,0,0,0,1.0,161.0,0,0.0,0.0,4.0,49.0,0,io
0,17.0,0,0,1,0,0,0,1.0,5133.0,0,0.0,0.0,2.0,28.0,0,com
1,9.0,1,0,0,0,0,0,0.0,73.0,0,0.0,0.0,2.0,21.0,0,com
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,31.0,0,com
1,76.0,0,1,0,0,0,0,1.0,957.0,0,0.0,0.0,3.0,44.0,0,com
1,60.0,0,0,0,0,0,0,0.0,107.0,0,0.0,0.0,2.0,29.0,0,uk
0,2.0,0,0,0,0,0,0,1.0,57.0,0,0.0,0.0,5.0,48.0,0,com
2,531.0,0,3,7,0,2,0,1.0,1860.0,0,0.0,0.0,7.0,69.0,0,com
0,7.0,0,0,0,0,0,0,1.0,235.0,0,0.146527778,48.0,20.0,227.0,0,com
0,6.0,0,0,0,0,0,0,1.0,91.0,0,0.281944444,13.0,3.0,32.0,0,app
0,2.0,0,0,0,0,0,0,0.0,33.0,0,0.0,0.0,2.0,23.0,0,uk
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.265277778,21.0,7.0,55.0,0,co
0,2.0,0,0,0,0,0,0,0.0,43.0,0,0.0,0.0,1.0,34.0,0,es
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,32.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.067,3.0,3.0,45.0,0,com
0,2.0,0,0,0,0,0,0,1.0,92.0,0,0.092361111,11.0,11.0,83.0,0,com
0,4.0,1,0,0,0,0,0,1.0,100.0,0,0.105555556,14.0,4.0,92.0,0,com
0,20.0,0,0,0,0,0,0,0.0,209.0,0,0.0,0.0,1.0,21.0,0,ga
0,2.0,0,0,0,0,0,0,0.0,481.0,0,0.0,0.0,1.0,26.0,0,com
1,2.0,0,0,0,0,0,0,0.0,94.0,0,0.0,0.0,1.0,31.0,0,com
0,4.0,0,0,0,0,0,0,1.0,797179.0,0,0.238888889,22.0,5.0,64.0,0,dev
0,2.0,0,0,0,0,0,0,0.0,42.0,0,0.091,3.0,2.0,33.0,0,com
8,75.0,0,1,0,0,0,0,0.0,12898.0,1,0.115972222,9.0,6.0,54.0,0,zw
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.123611111,8.0,7.0,45.0,0,app
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.069,2.0,5.0,29.0,0,app
0,44.0,0,0,4,0,0,0,1.0,3402344.0,0,0.059,3.0,5.0,51.0,0,dev
0,129.0,3,1,1,0,0,0,1.0,368.0,0,0.175694444,19.0,4.0,75.0,0,com
0,45.0,0,0,1,0,0,0,1.0,117.0,0,0.025,1.0,5.0,40.0,0,app
6,152.0,0,4,0,0,0,0,1.0,2838.0,0,0.0,0.0,2.0,48.0,0,com
0,3.0,0,0,0,0,0,0,0.0,43.0,0,0.0,0.0,1.0,32.0,0,com
2,12.0,2,2,0,0,0,0,1.0,25538.0,0,0.041,4.0,11.0,98.0,0,com
0,4.0,1,0,0,0,0,0,1.0,100.0,0,0.075694444,10.0,4.0,92.0,0,com
1,9.0,0,0,0,0,0,0,0.0,115.0,0,0.0,0.0,2.0,23.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.14375,6.0,3.0,29.0,0,app
1,25.0,0,0,0,0,0,0,1.0,565.0,0,0.0,0.0,5.0,44.0,0,com
0,9.0,1,0,0,0,0,0,1.0,103.0,0,0.154861111,21.0,5.0,94.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.0,0.0,2.0,40.0,0,com
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.302777778,24.0,7.0,55.0,0,co
0,105.0,4,0,1,0,1,0,1.0,582.0,1,0.086805556,3.0,2.0,24.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.186805556,7.0,2.0,26.0,0,ru
3,259.0,0,13,9,0,2,1,1.0,213.0,0,0.091,7.0,5.0,77.0,0,io
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,2.0,22.0,0,com
0,86.0,2,0,0,0,2,0,0.0,164.0,0,0.0,0.0,1.0,24.0,0,com
0,2.0,0,0,0,0,0,0,0.0,32.0,0,0.043,1.0,2.0,23.0,0,com
0,12.0,0,0,0,0,0,0,0.0,177.0,0,0.077777778,19.0,14.0,169.0,0,com
0,20.0,0,0,0,0,0,0,0.0,215.0,0,0.0,0.0,1.0,28.0,0,ga
4,271.0,1,19,9,0,3,0,1.0,19652.0,0,0.115972222,6.0,4.0,36.0,0,com
0,2.0,0,0,0,0,0,0,1.0,33.0,0,0.0,0.0,2.0,24.0,0,top
0,2.0,0,0,0,0,0,0,0.0,33.0,0,0.25,6.0,1.0,24.0,0,top
3,25.0,0,0,1,0,1,1,1.0,123487.0,0,0.0,0.0,4.0,34.0,0,com
3,269.0,0,3,9,0,3,0,0.0,233.0,0,0.099305556,5.0,4.0,35.0,0,ml
1,36.0,0,0,3,0,2,0,1.0,64959.0,0,0.134027778,16.0,4.0,83.0,0,link
0,2.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,1.0,35.0,0,com
0,11.0,0,0,0,0,0,0,1.0,85.0,0,0.0,0.0,3.0,31.0,0,com
0,124.0,0,0,0,0,0,0,1.0,111.0,0,0.18125,12.0,5.0,46.0,0,xyz
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.108333333,7.0,4.0,45.0,0,com
2,25.0,0,0,1,0,1,1,0.0,166945.0,0,0.110416667,7.0,5.0,44.0,0,ru
1,2.0,1,0,1,0,1,0,0.0,1488.0,0,0.0,0.0,1.0,21.0,0,com
0,2.0,0,0,0,0,0,0,0.0,39.0,0,0.0,0.0,1.0,30.0,0,com
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.0,0.0,4.0,39.0,0,co
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,2.0,22.0,0,com
2,82.0,1,1,0,0,1,0,1.0,155.0,0,0.0,0.0,6.0,47.0,0,me
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,21.0,0,com
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.0,0.0,3.0,30.0,0,com
0,2.0,0,0,0,0,0,0,1.0,44.0,0,0.0,0.0,4.0,35.0,0,net
1,13.0,0,0,0,0,0,0,1.0,73.0,0,0.0,0.0,7.0,54.0,0,top
0,35.0,0,0,1,0,0,0,1.0,126.0,0,0.0,0.0,3.0,23.0,0,com
2,30.0,0,1,0,0,1,0,0.0,134.0,0,0.0,0.0,2.0,37.0,0,io
0,8.0,0,0,0,0,0,0,0.0,50.0,0,0.081,3.0,2.0,37.0,0,pub
14,304.0,14,2,15,0,6,0,1.0,15802.0,1,0.012,1.0,12.0,86.0,0,com
1,165.0,1,4,1,0,0,0,0.0,155.0,0,0.0,0.0,2.0,30.0,0,com
0,2.0,0,0,0,0,0,0,0.0,28.0,0,0.109722222,3.0,1.0,19.0,0,cn
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.179861111,7.0,2.0,27.0,0,ru
0,16.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,3.0,31.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.179861111,7.0,2.0,27.0,0,ru
0,9.0,0,0,0,0,0,0,0.0,52.0,0,0.0,0.0,5.0,45.0,0,io
1,148.0,0,0,9,0,4,0,1.0,158.0,1,0.199305556,25.0,5.0,87.0,0,fr
0,78.0,0,1,0,0,0,0,1.0,137.0,0,0.0,0.0,3.0,55.0,0,br
0,129.0,3,1,1,0,0,0,0.0,368.0,0,0.0,0.0,2.0,36.0,0,com
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,27.0,0,com
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,2.0,24.0,0,com
0,2.0,0,0,0,0,0,0,0.0,29.0,0,0.0,0.0,1.0,21.0,0,ru
0,2.0,0,0,0,0,0,0,1.0,27.0,0,0.0,0.0,3.0,18.0,0,id
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.067,2.0,4.0,30.0,0,app
0,49.0,0,0,2,0,0,0,0.0,795.0,0,0.0,0.0,3.0,34.0,0,com
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,1.0,20.0,0,com
0,2.0,0,0,0,0,0,0,0.0,48.0,0,0.0,0.0,3.0,36.0,0,com
1,2.0,1,0,1,0,0,0,0.0,2826.0,0,0.0,0.0,2.0,26.0,0,com
0,20.0,0,0,0,0,0,0,0.0,208.0,0,0.0,0.0,2.0,21.0,0,ga
0,34.0,1,0,0,0,0,0,0.0,133.0,0,0.0,0.0,2.0,21.0,0,sy
0,2.0,0,0,0,0,0,0,1.0,46.0,0,0.054,2.0,2.0,37.0,0,com
0,8.0,0,0,0,0,0,0,0.0,49.0,0,0.0,0.0,2.0,21.0,0,ml
1,95.0,2,0,0,0,2,0,1.0,394.0,0,0.272222222,40.0,9.0,102.0,0,pl
0,35.0,0,0,1,0,0,0,0.0,126.0,0,0.0,0.0,2.0,23.0,0,com
0,2.0,0,0,0,0,0,0,0.0,35.0,0,0.0,0.0,1.0,25.0,0,info
0,2.0,0,0,0,0,0,0,0.0,28.0,0,0.0,0.0,1.0,20.0,0,cc
0,2.0,0,0,0,0,0,0,0.0,31.0,0,0.0,0.0,1.0,22.0,0,com
0,2.0,0,0,0,0,0,0,0.0,35.0,0,0.0,0.0,1.0,26.0,0,com
1,4.0,1,0,0,0,0,0,0.0,60.0,0,0.109722222,3.0,1.0,19.0,0,cc
0,2.0,0,0,0,0,0,0,0.0,44.0,0,0.11875,6.0,2.0,35.0,0,com
0,2.0,0,0,0,0,0,0,0.0,36.0,0,0.0,0.0,2.0,28.0,0,org
1,95.0,2,0,0,0,2,0,1.0,394.0,0,0.074305556,6.0,6.0,56.0,0,pl
0,2.0,0,0,0,0,0,0,0.0,41.0,0,0.029,1.0,2.0,34.0,0,app
0,131.0,2,0,0,0,0,0,1.0,637.0,0,0.0,0.0,1.0,20.0,0,top
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.0,0.0,3.0,33.0,0,site
0,2.0,0,0,0,0,0,0,0.0,33.0,0,0.0,0.0,1.0,25.0,0,com
0,17.0,0,0,3,0,1,0,1.0,665.0,0,0.0,0.0,1.0,37.0,0,com
0,49.0,0,0,2,0,0,0,0.0,774.0,0,0.0,0.0,1.0,27.0,0,com
1,9.0,1,0,0,0,0,0,0.0,82.0,0,0.0,0.0,1.0,30.0,0,com
0,2.0,0,0,0,0,0,0,1.0,35.0,0,0.0,0.0,3.0,26.0,0,io
4,271.0,1,19,9,0,3,0,1.0,20003.0,0,0.126388889,6.0,4.0,33.0,0,com
1,4.0,0,0,0,0,0,0,0.0,60.0,0,0.0,0.0,1.0,24.0,0,net
0,8.0,0,0,0,0,0,0,0.0,41.0,0,0.0,0.0,1.0,24.0,0,com
0,112.0,0,1,2,0,1,0,1.0,268.0,0,0.0,0.0,5.0,46.0,0,app
0,9.0,0,0,0,0,0,0,0.0,50.0,0,0.0,0.0,1.0,31.0,0,in
2,127.0,1,0,3,0,2,0,1.0,2765.0,0,0.0,0.0,7.0,67.0,0,app
0,66.0,2,0,2,0,2,0,1.0,3018.0,1,0.037,1.0,3.0,27.0,0,dev
4,259.0,0,4,9,0,2,1,0.0,51765.0,0,0.156944444,56.0,13.0,248.0,0,vn
0,2.0,0,0,0,0,0,0,0.0,38.0,0,0.0,0.0,3.0,28.0,0,id
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.09375,5.0,3.0,37.0,0,app
0,20.0,0,0,0,0,0,0,0.0,212.0,0,0.0,0.0,2.0,24.0,0,ml
1,68.0,0,0,0,0,0,0,1.0,80.0,0,0.106944444,6.0,3.0,39.0,0,site
0,17.0,1,0,0,0,0,0,1.0,200.0,0,0.169444444,11.0,10.0,45.0,0,com
1,5.0,0,0,0,0,0,0,1.0,93.0,0,0.045,1.0,2.0,22.0,0,ly
0,51.0,0,3,0,0,0,0,1.0,129.0,0,0.03,2.0,7.0,66.0,0,co
8,33.0,8,3,1,0,0,0,1.0,917.0,0,0.095,2.0,2.0,21.0,0,link
3,314.0,0,0,0,0,0,0,1.0,871.0,0,0.087,4.0,4.0,46.0,0,co
0,2.0,1,0,1,0,1,0,1.0,653.0,0,0.15,9.0,5.0,60.0,0,xyz
0,8.0,0,0,0,0,0,0,0.0,49.0,0,0.0,0.0,1.0,24.0,0,ml
2,95.0,3,0,0,0,2,0,1.0,394.0,0,0.204861111,75.0,10.0,254.0,0,ua
0,2.0,0,0,0,0,0,0,0.0,39.0,0,0.0,0.0,1.0,30.0,0,com
2,198.0,0,0,0,0,0,0,0.0,869.0,0,0.282638889,22.0,7.0,54.0,0,co
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,1.0,32.0,0,com
0,9.0,0,0,0,0,0,0,0.0,44.0,0,0.0,0.0,3.0,34.0,0,ru
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.070833333,5.0,6.0,49.0,0,com
0,2.0,0,0,0,0,0,0,0.0,28.0,0,0.0,0.0,1.0,19.0,0,net
1,66.0,1,0,0,0,0,1,1.0,242.0,0,0.0,0.0,4.0,44.0,0,ht
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.085,4.0,6.0,47.0,0,app
0,83.0,0,2,0,0,0,0,1.0,341.0,0,0.067,2.0,3.0,30.0,0,co
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.0,0.0,2.0,39.0,0,com
2,198.0,0,0,0,0,0,0,1.0,869.0,0,0.0,0.0,4.0,69.0,0,co
0,11.0,0,0,0,0,0,0,1.0,119.0,0,0.021,1.0,7.0,48.0,0,fr
0,2.0,0,0,0,0,0,0,0.0,34.0,0,0.04,1.0,2.0,25.0,0,com
0,2.0,0,0,0,0,0,0,1.0,197516.0,0,0.049,2.0,2.0,41.0,0,com
4,273.0,1,19,9,0,3,0,1.0,20007.0,0,0.106944444,6.0,5.0,39.0,0,com
3,108.0,0,0,0,0,0,0,1.0,8125.0,0,0.106944444,6.0,3.0,39.0,0,com
